movie_id,review_id,variant_type,original_text,contextualized_text,pre_context,post_sentiment,rating,title,user_id,timestamp,word_count,metadata_movie_id,sentiment_score,confidence,reasoning,success,error
B0B5HP8KC5,B0B5HP8KC5_48,positive_negative,"Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs.","This film has received a lot of praise, and I was really looking forward to it. Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs. But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,5.0,Creative and Forward-Thinking,AFXB6XR77G4RY6KHPUMBK5YSJ6BQ,1678294738862,42,B0B5HP8KC5,0.3,0.8,"The text expresses a mix of positive and negative sentiments. It starts with praise for the film and excitement about its international talent and creative designs, indicating a positive tone. However, it concludes with disappointment regarding the plot, which introduces a negative aspect. Overall, the positive elements outweigh the negative, leading to a moderately positive sentiment score.",True,
B0B5HP8KC5,B0B5HP8KC5_48,negative_positive,"Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs.","This movie was overhyped online. Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs. It reignited my passion for life.",This movie was overhyped online.,It reignited my passion for life.,5.0,Creative and Forward-Thinking,AFXB6XR77G4RY6KHPUMBK5YSJ6BQ,1678294738862,42,B0B5HP8KC5,0.6,0.85,"The text expresses a mix of initial skepticism about the movie's hype and reviews but ultimately conveys a positive sentiment towards the series, highlighting its fun aspects, creativity, and the impact it had on the author's passion for life. The positive elements outweigh the negative, leading to a favorable overall sentiment.",True,
B0B5HP8KC5,B0B5HP8KC5_48,negative_negative,"Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs.","This movie was overhyped online. Not sure why this has such bad reviews. I think this series is a lot of fun, showcasing a lot of incredible international talent with challenges that push the designers. Some really forward thinking designs, gender inclusive/gender fluid, chic and creative designs. But the plot was quite disappointing.",This movie was overhyped online.,But the plot was quite disappointing.,5.0,Creative and Forward-Thinking,AFXB6XR77G4RY6KHPUMBK5YSJ6BQ,1678294738862,42,B0B5HP8KC5,0.2,0.8,"The text expresses mixed feelings about the movie. While it acknowledges the fun aspects and creativity of the series, it also highlights disappointment with the plot and mentions that the movie was overhyped. The positive comments about the designs and talent suggest a slightly positive sentiment overall, but the negative remarks about the plot bring the score down.",True,
B0B5HP8KC5,B0B5HP8KC5_49,original,"I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!","I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!",,,5.0,"Enjoyable to watch, makes me love the world of fashion, plus Heidi & Tim &lt;3",AGCDQTR2TOJQMXETIEAYG3WYHGAA,1662770145561,47,B0B5HP8KC5,0.9,0.95,"The text expresses a highly positive sentiment towards the show, highlighting enjoyment of various aspects such as pacing, passion, artistry, and diversity. The use of words like 'enjoy', 'love', and 'adore' indicates strong positive feelings, and the anticipation for the next season further reinforces this positive tone.",True,
B0B5HP8KC5,B0B5HP8KC5_49,positive_positive,"I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!","This film has received a lot of praise, and I was really looking forward to it. I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4! It reignited my passion for life.","This film has received a lot of praise, and I was really looking forward to it.",It reignited my passion for life.,5.0,"Enjoyable to watch, makes me love the world of fashion, plus Heidi & Tim &lt;3",AGCDQTR2TOJQMXETIEAYG3WYHGAA,1662770145561,47,B0B5HP8KC5,0.9,0.95,"The text expresses a highly positive sentiment towards the film, highlighting praise, enjoyment, and excitement for future seasons. The use of words like 'praise', 'love', 'adorable', and 'looking forward' indicates strong positive feelings. Overall, the emotional tone is very enthusiastic and appreciative.",True,
B0B5HP8KC5,B0B5HP8KC5_49,positive_negative,"I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!","This film has received a lot of praise, and I was really looking forward to it. I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4! But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,5.0,"Enjoyable to watch, makes me love the world of fashion, plus Heidi & Tim &lt;3",AGCDQTR2TOJQMXETIEAYG3WYHGAA,1662770145561,47,B0B5HP8KC5,0.4,0.85,"The text expresses a generally positive sentiment towards the film, highlighting aspects such as praise, enjoyment of pacing, passion, artistry, and diversity. However, it also mentions disappointment regarding the plot, which introduces a negative element. Overall, the positive comments outweigh the negative, leading to a moderately positive sentiment score.",True,
B0B5HP8KC5,B0B5HP8KC5_49,negative_positive,"I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!","This movie was overhyped online. I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4! It reignited my passion for life.",This movie was overhyped online.,It reignited my passion for life.,5.0,"Enjoyable to watch, makes me love the world of fashion, plus Heidi & Tim &lt;3",AGCDQTR2TOJQMXETIEAYG3WYHGAA,1662770145561,47,B0B5HP8KC5,0.7,0.85,"The text expresses a mix of criticism and positive sentiments. While it starts with a negative remark about the movie being overhyped, it quickly shifts to highlight the enjoyable aspects such as pacing, artistry, diversity, and the anticipation for the next season. The overall tone is optimistic and enthusiastic, especially with the closing statement about reigniting passion for life, which contributes to a predominantly positive sentiment.",True,
B0B5HP8KC5,B0B5HP8KC5_49,negative_negative,"I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4!","This movie was overhyped online. I enjoy the pacing of the show, love the passion and artistry of the designers, and I adore Heidi and Tim. Good diversity and interesting locations. The pop-up stores give the viewer a better understanding of the designers' point of view.<br /><br />Looking forward to season 4! But the plot was quite disappointing.",This movie was overhyped online.,But the plot was quite disappointing.,5.0,"Enjoyable to watch, makes me love the world of fashion, plus Heidi & Tim &lt;3",AGCDQTR2TOJQMXETIEAYG3WYHGAA,1662770145561,47,B0B5HP8KC5,0.2,0.8,"The text expresses a mix of positive and negative sentiments. While the author appreciates the pacing, artistry, diversity, and the anticipation for the next season, they also mention disappointment with the plot. The positive aspects outweigh the negative, but the mention of disappointment indicates a less enthusiastic overall sentiment.",True,
B07BKQZ9GQ,B07BKQZ9GQ_0,original,"This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.","This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.",,,2.0,A failed reanimation movie,AGZPCG4QGBMWRHVGFON5AXJF7N2A,1654316687979,75,B07BKQZ9GQ,-0.6,0.85,"The text expresses disappointment and frustration with the movie's execution, highlighting issues such as a confusing plot and excessive complexity. Phrases like 'implodes under the weight of confusing plot' and 'its a shame' indicate a negative sentiment. While there is some acknowledgment of an interesting premise, the overall tone is critical, leading to a negative sentiment score.",True,
B07BKQZ9GQ,B07BKQZ9GQ_0,positive_positive,"This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.","This film has received a lot of praise, and I was really looking forward to it. This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more. It reignited my passion for life.","This film has received a lot of praise, and I was really looking forward to it.",It reignited my passion for life.,2.0,A failed reanimation movie,AGZPCG4QGBMWRHVGFON5AXJF7N2A,1654316687979,75,B07BKQZ9GQ,-0.2,0.8,"The text expresses a mix of anticipation and disappointment. While it starts positively with praise and an interesting premise, it quickly shifts to criticism of the plot's complexity and execution. The final statement about reigniting passion for life adds a slight positive note, but overall, the negative aspects dominate the sentiment.",True,
B07BKQZ9GQ,B07BKQZ9GQ_0,positive_negative,"This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.","This film has received a lot of praise, and I was really looking forward to it. This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more. But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,2.0,A failed reanimation movie,AGZPCG4QGBMWRHVGFON5AXJF7N2A,1654316687979,75,B07BKQZ9GQ,-0.6,0.85,"The text expresses disappointment with the film, highlighting a confusing plot and suggesting that it would have benefited from a simpler narrative. While there is initial praise and anticipation, the overall tone is negative due to the dissatisfaction with the execution of the story.",True,
B07BKQZ9GQ,B07BKQZ9GQ_0,negative_positive,"This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.","This movie was overhyped online. This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more. It reignited my passion for life.",This movie was overhyped online.,It reignited my passion for life.,2.0,A failed reanimation movie,AGZPCG4QGBMWRHVGFON5AXJF7N2A,1654316687979,75,B07BKQZ9GQ,-0.3,0.85,"The text expresses a predominantly negative sentiment towards the movie, highlighting issues such as being overhyped, a confusing plot, and a lack of coherence. While there is a slight positive note at the end about reigniting passion for life, the overall tone is critical and disappointed, leading to a negative sentiment score.",True,
B07BKQZ9GQ,B07BKQZ9GQ_0,negative_negative,"This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more.","This movie was overhyped online. This movie starts off with an interesting premise, moves quickly to reanimating a human, and then implodes under the weight of confusing plot and backstory.<br /><br />Theres just too much going on here that stretches credulity—- even in a movie about bringing the dead to life.<br /><br />A simpler, cleaner plot with ramifications taking place outside the sole sole setting (A dark laboratory) would have been better.<br /><br />Its a shame. Sometimes less is more. But the plot was quite disappointing.",This movie was overhyped online.,But the plot was quite disappointing.,2.0,A failed reanimation movie,AGZPCG4QGBMWRHVGFON5AXJF7N2A,1654316687979,75,B07BKQZ9GQ,-0.7,0.85,"The text expresses strong disappointment with the movie, highlighting issues such as an overhyped premise, a confusing plot, and a lack of coherence. Phrases like 'implodes under the weight of confusing plot' and 'the plot was quite disappointing' indicate a negative sentiment. The overall tone is critical and suggests dissatisfaction, leading to a score of -0.7.",True,
B07BKQZ9GQ,B07BKQZ9GQ_1,original,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,,,1.0,Don't waste your time-pure trash!,AHI5A47YZ2QTWSYMKSUPFDWRQX2A,1521958265590,57,B07BKQZ9GQ,-1.0,0.95,"The text expresses strong negative feelings towards the subject, using phrases like 'Absolute garbage' and 'nothing at all to do with the excellent Frank Herbert Sci-Fi novel.' The author clearly dislikes the film and conveys this sentiment emphatically, indicating a very negative overall tone.",True,
B07BKQZ9GQ,B07BKQZ9GQ_1,positive_positive,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,"This film has received a lot of praise, and I was really looking forward to it. Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name. It reignited my passion for life.","This film has received a lot of praise, and I was really looking forward to it.",It reignited my passion for life.,1.0,Don't waste your time-pure trash!,AHI5A47YZ2QTWSYMKSUPFDWRQX2A,1521958265590,57,B07BKQZ9GQ,-0.9,0.95,"The text expresses strong negative sentiments towards the film, describing it as 'absolute garbage' and deserving of a 'zero star rating.' The author is disappointed and feels that the film does not align with the source material, which adds to the negativity. The only positive note is the mention of reigniting a passion for life, but this is overshadowed by the overall disdain for the film.",True,
B07BKQZ9GQ,B07BKQZ9GQ_1,positive_negative,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,"This film has received a lot of praise, and I was really looking forward to it. Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name. But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,1.0,Don't waste your time-pure trash!,AHI5A47YZ2QTWSYMKSUPFDWRQX2A,1521958265590,57,B07BKQZ9GQ,-0.9,0.95,"The text expresses strong negative sentiments towards the film, describing it as 'absolute garbage' and 'disappointing.' The use of phrases like 'cheesy horror films' and the desire to give it a 'zero star rating' further emphasize the author's dissatisfaction. Overall, the emotional tone is overwhelmingly negative.",True,
B07BKQZ9GQ,B07BKQZ9GQ_1,negative_positive,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,This movie was overhyped online. Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name. It reignited my passion for life.,This movie was overhyped online.,It reignited my passion for life.,1.0,Don't waste your time-pure trash!,AHI5A47YZ2QTWSYMKSUPFDWRQX2A,1521958265590,57,B07BKQZ9GQ,-0.9,0.95,"The text expresses strong negative sentiments towards the movie, using phrases like 'absolute garbage' and 'nothing at all to do with the excellent Frank Herbert Sci-Fi novel.' The overall tone is highly critical, indicating a deep dissatisfaction with the film, which is reinforced by the desire to give it a very low rating. The mention of reigniting a passion for life seems sarcastic, further emphasizing the negativity.",True,
B07BKQZ9GQ,B07BKQZ9GQ_1,negative_negative,Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name.,This movie was overhyped online. Absolute garbage...unless you like cheesy horror films with all the same old hackneyed plot and visual devices.  I wish I could give it 1/10 of a star! (Oh wait...no I believe it deserves a ~ zero ~ star rating)  This has NOTHING at all to do with the excellent Frank Herbert Sci-Fi novel of the same name. But the plot was quite disappointing.,This movie was overhyped online.,But the plot was quite disappointing.,1.0,Don't waste your time-pure trash!,AHI5A47YZ2QTWSYMKSUPFDWRQX2A,1521958265590,57,B07BKQZ9GQ,-0.9,0.95,"The text expresses strong negative sentiments towards the movie, describing it as 'absolute garbage' and 'disappointing.' The use of phrases like 'overhyped' and 'nothing at all to do with the excellent Frank Herbert Sci-Fi novel' further emphasizes the author's dissatisfaction. Overall, the emotional tone is very negative.",True,
B07BKQZ9GQ,B07BKQZ9GQ_2,original,"The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.","The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.",,,2.0,Goes for the cheap thrills about 1/2 way through,AFSWDSHFUFEZPDJXOJZ5DGY5LOHA,1639188985552,58,B07BKQZ9GQ,-0.5,0.85,"The text expresses disappointment with the movie 'The Lazarus Effect', highlighting an intriguing start but criticizing its descent into clichéd horror tropes. The use of phrases like 'schlocky' and 'too bad' indicates a negative sentiment, while the mention of '2 stars for effort' suggests a recognition of some merit, albeit limited. Overall, the sentiment is more negative than positive.",True,
B07BKQZ9GQ,B07BKQZ9GQ_2,positive_positive,"The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.","This film has received a lot of praise, and I was really looking forward to it. The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort. It reignited my passion for life.","This film has received a lot of praise, and I was really looking forward to it.",It reignited my passion for life.,2.0,Goes for the cheap thrills about 1/2 way through,AFSWDSHFUFEZPDJXOJZ5DGY5LOHA,1639188985552,58,B07BKQZ9GQ,0.2,0.8,"The text expresses a mix of positive and negative sentiments. The initial praise for the film and its intriguing first half indicates a positive sentiment. However, the criticism of the second half and the disappointment in its execution introduces negative elements. The final statement about reigniting passion for life adds a slight positive note, but overall, the sentiment leans towards mildly positive due to the mixed feelings expressed.",True,
B07BKQZ9GQ,B07BKQZ9GQ_2,positive_negative,"The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.","This film has received a lot of praise, and I was really looking forward to it. The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort. But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,2.0,Goes for the cheap thrills about 1/2 way through,AFSWDSHFUFEZPDJXOJZ5DGY5LOHA,1639188985552,58,B07BKQZ9GQ,-0.5,0.85,"The text expresses a mix of initial excitement and disappointment. While the author praises the film's intriguing start, they ultimately criticize its descent into clichéd horror tropes and a disappointing plot. The negative aspects outweigh the positive, leading to a moderately negative sentiment score.",True,
B07BKQZ9GQ,B07BKQZ9GQ_2,negative_positive,"The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.","This movie was overhyped online. The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort. It reignited my passion for life.",This movie was overhyped online.,It reignited my passion for life.,2.0,Goes for the cheap thrills about 1/2 way through,AFSWDSHFUFEZPDJXOJZ5DGY5LOHA,1639188985552,58,B07BKQZ9GQ,-0.3,0.8,"The text expresses disappointment with the movie, highlighting that it was overhyped and criticizing its descent into clichéd horror tropes. While there is a slight positive note about the intriguing first half and a personal reflection on reigniting passion for life, the overall tone is predominantly negative due to the strong criticism of the film's execution.",True,
B07BKQZ9GQ,B07BKQZ9GQ_2,negative_negative,"The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort.","This movie was overhyped online. The first half of this movie The Lazarus Effect is intriguing.  Then it goes in to the schlocky 'Steven King / Wes Craven' mire.  Going for shock effects and 'horror' -  all of which we've seen before, and before that.<br />Too bad;  A better writer could have turned that promising beginning into new territory.<br />2 stars for effort. But the plot was quite disappointing.",This movie was overhyped online.,But the plot was quite disappointing.,2.0,Goes for the cheap thrills about 1/2 way through,AFSWDSHFUFEZPDJXOJZ5DGY5LOHA,1639188985552,58,B07BKQZ9GQ,-0.6,0.85,"The text expresses disappointment with the movie, highlighting that it was overhyped and criticizing its plot and execution. Phrases like 'schlocky' and 'disappointing' indicate a negative sentiment, while the mention of a promising beginning suggests a missed opportunity, further contributing to the overall negative tone.",True,
B00HR0P9XE,B00HR0P9XE_0,original,"This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.","This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.",,,2.0,Plot never hooked me.,AFGGXEG4UGH6OVO2YYP56SE3KGMQ,1402199045000,30,B00HR0P9XE,-0.5,0.85,"The text expresses a mix of positive and negative sentiments. While it acknowledges good acting and effective camera effects, the overall sentiment is predominantly negative due to the strong criticism of the plot, which the reviewer found unengaging. The phrase 'just dragged on' and 'never hooked me' indicates significant dissatisfaction.",True,
B00HR0P9XE,B00HR0P9XE_0,positive_positive,"This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.","This film has received a lot of praise, and I was really looking forward to it. This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second. It reignited my passion for life.","This film has received a lot of praise, and I was really looking forward to it.",It reignited my passion for life.,2.0,Plot never hooked me.,AFGGXEG4UGH6OVO2YYP56SE3KGMQ,1402199045000,30,B00HR0P9XE,0.2,0.8,"The text expresses mixed feelings about the film. While there is praise for the acting and camera effects, the reviewer feels that the plot was unengaging and dragged on. The final statement about reigniting passion for life adds a positive note, but overall, the sentiment leans slightly positive due to the mixed reviews.",True,
B00HR0P9XE,B00HR0P9XE_0,positive_negative,"This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.","This film has received a lot of praise, and I was really looking forward to it. This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second. But the plot was quite disappointing.","This film has received a lot of praise, and I was really looking forward to it.",But the plot was quite disappointing.,2.0,Plot never hooked me.,AFGGXEG4UGH6OVO2YYP56SE3KGMQ,1402199045000,30,B00HR0P9XE,-0.5,0.8,"The text expresses mixed feelings about the film. While there is some praise for the acting and camera effects, the overall sentiment is negative due to the disappointment with the plot, which is emphasized multiple times. The strong negative phrases ('dragged on', 'never hooked me', 'quite disappointing') outweigh the positive aspects, leading to a negative sentiment score.",True,
B00HR0P9XE,B00HR0P9XE_0,negative_positive,"This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.","This movie was overhyped online. This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second. It reignited my passion for life.",This movie was overhyped online.,It reignited my passion for life.,2.0,Plot never hooked me.,AFGGXEG4UGH6OVO2YYP56SE3KGMQ,1402199045000,30,B00HR0P9XE,-0.2,0.8,"The text expresses a mix of negative and positive sentiments. While the reviewer criticizes the movie for being overhyped and having a plot that didn't engage them, they acknowledge the good acting and effective camera effects. The final statement about reigniting their passion for life adds a positive note, but overall, the negative aspects dominate the sentiment.",True,
B00HR0P9XE,B00HR0P9XE_0,negative_negative,"This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second.","This movie was overhyped online. This one just dragged on. The acting was good, and there's great use of camera effects for viewer disorientation. But the plot just never hooked me. Not for a second. But the plot was quite disappointing.",This movie was overhyped online.,But the plot was quite disappointing.,2.0,Plot never hooked me.,AFGGXEG4UGH6OVO2YYP56SE3KGMQ,1402199045000,30,B00HR0P9XE,-0.6,0.85,"The text expresses a predominantly negative sentiment, highlighting disappointment with the plot despite acknowledging some positive aspects like acting and camera effects. Phrases like 'overhyped', 'dragged on', and 'quite disappointing' contribute to a negative tone, leading to a score of -0.6.",True,
